stop_id,stop_name,stop_lat,stop_lon
13306,Wilcze - Sopocka,53.209759,18.122483
13307,Żołędowo - Augustowska,53.214284,18.090809
13308,Żołędowo - Augustowska,53.214134,18.090712
13309,Brzoza - Okrężna,53.027152,18.010937
13310,Brzoza II,53.033036,17.999323
13311,Nekla - Letniskowa,53.238717,18.109191
13312,Nekla - Letniskowa,53.23858,18.108971
13313,Nekla - Makowa,53.23831,18.100999
13314,Nekla - Lesna,53.23846,18.087304
13315,Nekla - Kotomierska,53.239398,18.080004
13316,Nekla - Kotomierska,53.23941,18.079577
13317,Karolewo - Wybudowanie,53.304245,18.097717
13318,Karolewo - Wybudowanie,53.304089,18.097667
13319,Karolewo - Szkoła,53.307793,18.096375
13320,Karolewo - Szkoła,53.307722,18.096352
13327,Kamieniec,53.109533,18.219821
13328,Kamieniec,53.109805,18.219862
13329,Czarnowo II,53.107092,18.225072
13330,Czarnowo II,53.107479,18.223778
13331,Czarnowo I,53.102973,18.246747
13332,Czarnowo I,53.103046,18.245861
13333,Toporzysko II,53.100939,18.269744
13334,Toporzysko II,53.101097,18.268852
13335,Toporzysko I,53.099509,18.291152
13336,Toporzysko I,53.099697,18.290239
13337,Zławieś Wielka - Urząd Gminy,53.096123,18.331053
13338,Zławieś Wielka - Urząd Gminy,53.096696,18.331733
99015,Toruńska - Tor Awaryjny,53.11754,18.069932
99016,Toruńska - Tor Awaryjny,53.117622,18.06942
99017,Toruńska - Sporna,53.118073365,18.08778957
99019,Stomil,53.114844,18.106333
99020,Stomil,53.114974,18.105816
99021,Hutnicza - Nowotoruńska,53.103937,18.106719
99022,Hutnicza - Nowotoruńska,53.103901,18.106901
99042,Rondo Toruńskie,53.11769532,18.034400336
99043,Rondo Fordońskie,53.120706,18.03373
99048,Gdańska - Cieszkowekiego,53.129664,18.007365
99049,Stadion Zawisza,53.145022438,18.02313602
99050,Stadion Zawisza,53.146463864,18.024413661
99058,Toruńska Hala,53.117685075,18.028590399
99065,Toruńska Hala,53.117604918,18.028151639
99165,Plac Weyssenhoffa,53.129263477,18.014965128
99166,Rondo Ossolińskich,53.127029798,18.015826411
99182,Jarużyn - Kolonia,53.198175,18.129694
99183,Jarużyn - Kolonia,53.198277,18.129689
99184,Jarużyn - Krakowska,53.192244,18.154261
99185,Jarużyn - Starowiejska,53.198399,18.155379
99186,Jarużyn - Starowiejska,53.198322,18.155342
99187,Jarużyn - Sołecka,53.20052,18.137089
99188,Jarużyn - Sołecka,53.200475,18.136958
99189,Podmiejska - Kruszyńska,53.145194,17.914538
99190,Podmiejska - Kruszyńska,53.145228,17.914386
99193,Nowotoruńska - Prezydenta Lecha Kaczyńskiego,53.113762,18.059389
99194,Dachtery - Nowotoruńska,53.111081,18.081914
99917,Chemiczna - Ogrodnictwo II,53.107275,18.074061
99918,Kruszyn Krajeński - Zbożowa,53.064617646,17.880669622
