stop_id,stop_code,stop_name,stop_lat,stop_lon
15702,02,Rydygiera,53.0231854628545,18.6596801877022
15402,02,Plac Daszyńskiego,53.0215640390331,18.6491511762142
40904,04,Targowa,53.0180434841877,18.6386181414127
14302,02,Gołębia,53.0153342710698,18.6309478387465
31202,02,Dworzec Miasto,53.0110491191999,18.6194658279419
34102,02,Plac Św. Katarzyny,53.0128468333,18.6125081777573
33202,02,Wały Gen. Sikorskiego,53.012968,18.604114
31501,01,Przy Skarpie,53.023547,18.667369
36601,01,Wianki,53.018611,18.674787
31601,01,Turystyczna,53.015952,18.680192
31801,01,Wieżowa,53.014148,18.683161
40801,01,Księżycowa,53.011443,18.688791
32101,01,Dożynkowa,53.007851,18.695215
59301,01,Dyngusowa,53.008447223067,18.7035966664553
60301,01,Fantazyjna,53.00836,18.707743
59601,01,Skierki,53.005555,18.705028
62801,01,Wodna,53.002601,18.70146
99043,43,Złotoria - Pomorska,52.9982870699018,18.7009057402611
99045,45,Złotoria - Pomorska,52.9967357403645,18.7045240402222
99047,47,Złotoria - Toruńska,52.9942528514104,18.7097597122192
99049,49,Złotoria - Lipowa,52.9916616479677,18.7167656421661
99051,51,Złotoria,52.989276,18.72414
99053,53,Złotoria - Akacjowa,52.988588,18.729105
99055,55,Kopanino - Przy Dębie,52.985702,18.739515
99056,56,Kopanino,52.984400606858,18.744124174118
43801,01,Osiedle Leśne - Polana,53.059093,18.560633
56502,02,Czeremchowa,53.050219,18.583459
56302,02,Słoneczna,53.048215,18.591379
28501,01,Bema,53.0208763271917,18.5965242236853
69001,01,Targowisko,53.0180914863516,18.6002095788717
10301,01,Plac Armii Krajowej,52.998745,18.606552
09900,00,Dworzec Główny,53.000632,18.614442
69604,04,Targowisko,53.0182492073713,18.5998374223709
69804,04,Bema,53.020975955334,18.5967206954956
70006,06,Wybickiego,53.0244494858184,18.5921435058117
70204,04,Żwirki i Wigury,53.0285841228695,18.5908895730972
46302,02,Długa,53.0315199101022,18.5953822731972
70406,06,Koniuchy,53.0337240387811,18.5999728739262
70604,04,Elektryczna,53.0393036179862,18.599853515625
70804,04,Wiśniowieckiego,53.0413227009828,18.5992822051048
71004,04,Freytaga,53.0440818539859,18.6015258729458
71204,04,Hubego,53.0464240121431,18.6032585799694
71404,04,Grasera,53.0504203027936,18.6042255163193
71604,04,Strobanda,53.0540155996563,18.6031579971313
71802,02,Heweliusza,53.0549764443446,18.5975387692451
36901,01,Szubińska,52.976213,18.556124
36802,02,Bliska,52.976292,18.560699
36402,02,Gniewkowska,52.976457,18.566426
55302,02,Stepowa,52.978885,18.571407
23902,02,Kręta,52.981613,18.574313
23702,02,Polmozbyt,52.984922,18.577807
51802,02,Kluczyki Cmentarz,52.987614,18.580662
23602,02,Kluczyki,52.989283,18.582635
50902,02,Poznańska - Komisariat,52.992019,18.586325
23302,02,Parkowa,52.993343,18.590953
55501,01,Drzymały,52.9911643774393,18.594985306263
49202,02,Letnia,52.9909238126938,18.6045581102371
37302,02,63. Pułku Piechoty,52.995248,18.607443
37102,02,Biała,52.995314,18.613572
08201,01,Brązowa,52.992548851444,18.6159564965188
53302,02,Andersa,52.990613,18.617055
51402,02,Dandelskiego,52.991221,18.626243
43302,02,Zakole,52.9952602305893,18.6311495304108
65004,04,Gen. Grota Roweckiego,52.997556,18.634416
43502,02,Telimeny,53.000765,18.641984
21802,02,Grzybowa,53.002736,18.636869
25601,01,Szkoła,53.005976,18.642575
25801,01,Skrzetuskiego,53.005111,18.650276
34701,01,Działki Rudak,53.005342,18.657673
65601,01,Otłoczyńska,53.003625,18.658166
63202,02,Rypińska,53.000611,18.656159
24702,02,Poznańska,52.9717082116508,18.556259572506
67902,02,Poznańska - Osiedle,52.9697844046286,18.5565841197968
14202,02,Poznańska,52.968427511909,18.561125099659
24502,02,Baza Transportu,52.9705145245127,18.5649794340134
24302,02,Osiedle Leśny Zakątek,52.974611,18.567651
24104,04,Gniewkowska,52.97687,18.569279
23102,02,Hallera,52.995107,18.600567
21001,01,Park Tysiąclecia,52.998457,18.61037
21105,05,Dworzec Główny,53.000184,18.617336
16801,01,Strzałowa,52.998611,18.622056
17001,01,Stawki,52.9934843861081,18.6296367645264
17201,01,Stawki Południowe,52.991969,18.633775
51301,01,Zimowa,52.991844,18.642843
17401,01,Ceramika,52.9916987815761,18.6482566595078
35105,05,Plac Daszyńskiego,53.0226474150389,18.6468994617462
18701,01,Barwna,53.035507,18.692219
18901,01,Szczecińska,53.038638,18.695404
50101,01,Suwalska,53.041693,18.698253
19101,01,Cegielnia,53.045936,18.701184
19301,01,Bajeczna,53.0493271441054,18.7050068378448
51600,00,Nad Strugą,53.0507809191759,18.712692496711
42402,02,Traktorowa,53.039842,18.606478
22201,01,Rolnicza,53.039281,18.610104
20803,03,Plac Armii Krajowej,52.998456,18.605284
21301,01,Łódzka,53.0014621980887,18.622550368309
21501,01,Podgórska,53.002541,18.627094
21701,01,Grzybowa,53.002468,18.637796
43601,01,Telimeny,53.000227,18.640781
65105,05,Gen. Grota Roweckiego,52.9972264895541,18.6337459087372
43401,01,Zakole,52.9946354645394,18.6301812529564
80401,01,Trzcinowa,52.9908753766769,18.6337995529175
801001,01,Szuwarów,52.9886553342712,18.6360955238342
79901,01,Bekasa,52.9872166858625,18.6328634619713
79800,00,Łączna,52.9869115118581,18.6296769976616
47401,01,Bielawy,53.03268,18.690571
26202,02,Donimirskiego,53.0294965297306,18.6533682166417
34603,03,Wschodnia,53.0288744843579,18.6437237262726
03303,03,Dworzec Wschodni,53.025218,18.633499
08702,02,Świętopełka,53.0239509795896,18.6188596487045
28602,02,Wybickiego,53.025579,18.5918
36001,01,Żwirki i Wigury,53.028329,18.590199
30701,01,Szpital Bielany,53.0278049765488,18.5847714543343
30801,01,Św. Józefa,53.022488,18.583799
57301,01,Łukasiewicza,53.016907,18.560114
57203,03,Plac Skalskiego,53.014685,18.560551
26901,01,Motoarena,53.0155150258152,18.5482531785965
27002,02,Szosa Bydgoska,53.0149784959698,18.5560999810696
00902,02,Plac Skalskiego,53.0137843905646,18.5612766444683
01102,02,Osiedle Zieleniec,53.0136391592751,18.5661461949348
01404,04,Reja,53.013670626096,18.5706925392151
34001,01,Odrodzenia,53.0150688593583,18.6015366017818
18602,02,Dworzec Autobusowy,53.0159192341197,18.6049953103065
24902,02,Przy Kaszowniku,53.0179732960536,18.6125618219376
33802,02,Sąd Rejonowy,53.0216229276314,18.6130875349045
08403,03,Świętopełka,53.0236250921448,18.6179825663567
08801,01,Szpital Miejski,53.0243833413105,18.6232048273087
03606,06,Dworzec Wschodni,53.0249996106012,18.634067773819
03701,01,Wschodnia,53.0296213496501,18.6420446634293
04101,01,Tofama,53.034585,18.652202
04401,01,Przychodnia,53.0363885210587,18.6576953530312
04701,01,Elana A,53.0370586479227,18.6625635623932
04802,02,Elana B,53.0367167313055,18.6663025617599
16702,02,Rubinkowo P&R,53.026891,18.679424
16502,02,Jamontta,53.025707,18.672528
16104,04,Przy Skarpie,53.024604,18.666122
79802,02,Łączna,52.9868679153958,18.630027025938
80002,02,Bekasa,52.9873539327277,18.6341965198517
80202,02,Szuwarów,52.9885536132307,18.6362457275391
80302,02,Trzcinowa,52.990723610139,18.6340865492821
21602,02,Podgórska,53.0026340471079,18.6270108819008
21402,02,Łódzka,53.0014573556713,18.6221989989281
01602,02,Polna,53.038252109205,18.612280189991
22302,02,Rolnicza,53.0399567662034,18.6071571707726
23001,01,Traktorowa,53.039857,18.603603
47501,01,Wiśniowieckiego,53.041298,18.597725
42501,01,Ugory,53.04415764354,18.5928851366043
29401,01,Lisia,53.0430756140855,18.5798898339272
29601,01,Zagonowa,53.047776036555,18.5763493180275
44701,01,Owsiana,53.049384,18.574742
29800,00,Wrzosy I,53.050156,18.572602
39502,02,Paderewskiego,52.990301,18.590212
55402,02,Drzymały,52.991122399795,18.595165014267
79002,02,Środkowa,52.9936514800421,18.5954613983631
07502,02,Legionów,53.0169261078041,18.6038634181023
13202,02,Dekerta,53.019779,18.602471
13402,02,Lelewela,53.023319,18.60182
13602,02,Osiedle Tysiąclecia,53.029613,18.601501
65203,03,Wiśniowieckiego,53.041148,18.599353
64602,02,Freytaga,53.044057,18.601354
14802,02,Hubego,53.0472133028646,18.6036756634712
06802,02,Grasera,53.0510362000488,18.6038929224014
68502,02,Strobanda,53.0524396712517,18.6044977605343
41904,04,Katarzynka PKP,53.052471,18.616239
39800,00,Forteczna,53.055582603797,18.6171591281891
39801,01,Forteczna,53.055335,18.617033
68301,01,Katarzynka PKP,53.052217,18.614626
68401,01,Rybińskiego,53.052849,18.609025
27901,01,Strobanda,53.051767,18.603498
18401,01,Grasera,53.050133,18.603983
64801,01,Hubego,53.04622,18.60274
64701,01,Freytaga,53.043563,18.600841
47602,02,Wiśniowieckiego,53.04027,18.598541
13701,01,Koniuchy,53.0337159741175,18.5993948578835
13501,01,Osiedle Tysiąclecia,53.029531,18.601236
23201,01,Hallera,52.995262,18.600386
79101,01,Środkowa,52.9936119264639,18.5953916609287
39401,01,Paderewskiego,52.990406,18.59024
23501,01,Kluczyki,52.989952,18.583147
51001,01,Kluczyki Cmentarz,52.986998268945,18.5797569367974
23801,01,Polmozbyt,52.98475,18.577349
24001,01,Kręta,52.981208,18.573612
55201,01,Stepowa,52.978473,18.570722
24203,03,Gniewkowska,52.975993,18.568209
24401,01,Osiedle Leśny Zakątek,52.974105,18.567199
24601,01,Baza Transportu,52.9708456588904,18.5652074217796
14601,01,Poznańska,52.969284,18.562627
67801,01,Poznańska - Osiedle,52.969588950089,18.5570159554482
24700,00,Poznańska,52.9713023975408,18.5559933638587
25305,05,Reja,53.0131760295653,18.5714730620384
01701,01,Przybyszewskiego,53.0098460290248,18.574191480875
01801,01,Park Miejski,53.0098831469963,18.5795974731445
01901,01,Konopnickiej,53.0099178442018,18.5850597918034
02101,01,Ogród Zoobotaniczny,53.0094175562158,18.591126948595
30301,01,Plac Św. Katarzyny,53.0130993786984,18.6115814745426
34201,01,Dworzec Miasto,53.0110321745007,18.6195610463619
14101,01,Gołębia,53.015484,18.631452
14503,03,Targowa,53.018349,18.639361
15201,01,Plac Daszyńskiego,53.0215358047452,18.649195432663
15503,03,Rydygiera,53.023143,18.659682
15901,01,Przy Skarpie,53.024181,18.666531
16203,03,Jamontta,53.025378,18.672195
10603,03,Ślaskiego,53.0235291000766,18.6758968234062
10701,01,Wyszyńskiego,53.023155,18.682265
10901,01,Ligi Polskiej,53.0228740896743,18.6901688575745
11101,01,Kosynierów Kościuszkowskich,53.0241994267797,18.6955949664116
39003,03,Rypińska,53.000292,18.65499
65702,02,Kmicica,53.005308,18.65619
25902,02,Skrzetuskiego,53.005397,18.648946
25702,02,Szkoła,53.006041,18.641503
51501,01,Dandelskiego,52.9912305728725,18.6243259906769
08102,02,Brązowa,52.992458105986,18.6160828778748
54603,03,Kniaziewicza,52.9946629092327,18.6169955134392
37001,01,Biała,52.995464,18.610783
37201,01,63. Pułku Piechoty,52.995326,18.607194
49301,01,Letnia,52.990189,18.603104
23401,01,Parkowa,52.993933,18.593035
50801,01,Poznańska - Komisariat,52.991929,18.5858
36301,01,Gniewkowska,52.976623,18.567407
36701,01,Bliska,52.976455,18.562302
36900,00,Szubińska,52.976405,18.555447
67104,04,Dworzec Autobusowy,53.015366,18.605613
36201,01,Lecha,53.028603,18.600695
28802,02,Żwirki i Wigury,53.0288825499269,18.5910250246525
29001,01,Bartkiewiczówny,53.0327232025099,18.5880839824677
22101,01,Bractwa Kurkowego,53.035355,18.585806
29201,01,Św. Antoniego,53.040285,18.581994
10403,03,Lisia,53.042513,18.580987
02302,02,Chabrowa,53.044877,18.58889
26602,02,Lniana,53.047802,18.586156
27303,03,Szosa Bydgoska,53.0151834269538,18.5561549663544
27501,01,Oczyszczalnia,53.016245,18.541006
57101,01,Centrum Handlowe - Zachód,53.016877,18.534557
27701,01,Starotoruńska,53.01913,18.519987
27800,00,Port Drzewny,53.0200571044592,18.5105506403191
54302,02,Młyn Wiedzy,53.0251964277344,18.6279174685478
56101,01,Zaułek Dworcowy,53.029795,18.62301
55701,01,Towarowa,53.03274,18.626151
54902,02,Orzechowa,53.0349361405691,18.5756707191467
